"originalUrl","archivedUrl","timestamp","referringDataPaths"
"https://www.optimizesmart.com/google-analytics-cookies-ultimate-guide/","https://archive.ph/3PnSg","2024-10-10T07:22:21.000Z","google/google-analytics#browserId"
"https://www.optimizesmart.com/what-is-measurement-protocol-in-google-analytics-4-ga4/","https://archive.ph/1hY4o","2024-10-10T07:22:21.000Z","google/google-analytics#isUserActive;google/google-analytics#userActiveTime"
"https://cheatography.com/dmpg-tom/cheat-sheets/google-universal-analytics-url-collect-parameters/","https://archive.ph/iDJPa","2024-10-10T07:22:21.000Z","google/google-analytics#trackerSdkVersion"
"https://www.simoahava.com/analytics/transformations-server-side-google-tag-manager/","https://archive.ph/zIGlM","2024-10-10T07:22:21.000Z","google/google-analytics#isConversion"
"https://support.google.com/admanager/answer/10678356","https://archive.ph/TghXH","2024-10-10T07:22:21.000Z","google/doubleclick-mads-gma-body#appId;google/doubleclick-mads-gma-body#appName;google/doubleclick-mads-gma-qs#appId;google/doubleclick-mads-gma-qs#appName;google/google-analytics#appId"
"https://developers.google.com/analytics/devguides/collection/analyticsjs/cookie-usage?csw=1","http://web.archive.org/web/20230402043045/https://developers.google.com/analytics/devguides/collection/analyticsjs/cookie-usage?csw=1","2024-10-10T07:22:21.000Z","google/google-analytics#userId"
"https://support.google.com/admanager/answer/7674889","https://archive.ph/SnBMF","2024-10-28T13:25:21.000Z","google/google-publisher-tag#propertyId"
"https://developers.google.com/authorized-buyers/rtb/cookie-guide","https://archive.ph/uJXry","2024-10-28T15:15:23.000Z","google/doubleclick-cookie-matching-pixel#propertyId;google/doubleclick-cookie-matching-pixel#userId;google/doubleclick-cookie-matching-pixel#userId;google/doubleclick-cookie-matching-pixel#consentState;google/doubleclick-cookie-matching-pixel#segment"
"https://github.com/InteractiveAdvertisingBureau/openrtb2.x/blob/f26fdab655ebd7302dffde9fb635ac54c69ff960/2.6.md","https://web.archive.org/web/20241105120159/https://github.com/InteractiveAdvertisingBureau/openrtb2.x/blob/f26fdab655ebd7302dffde9fb635ac54c69ff960/2.6.md","2024-11-05T13:07:52.000Z","criteo/bidder-cdb#userAgent;criteo/bidder-cdb#referer;criteo/bidder-cdb#viewedPage;criteo/bidder-cdb#viewedPageCategory;criteo/bidder-cdb#viewedPageKeywords;criteo/bidder-cdb#propertyId;criteo/bidder-cdb#websiteName;criteo/bidder-cdb#websiteUrl;criteo/bidder-cdb#language;criteo/bidder-cdb#viewedPageLanguage;criteo/bidder-cdb#screenHeight;criteo/bidder-cdb#screenWidth;criteo/bidder-cdb#consentState;criteo/bidder-cdb#userId;criteo/bidder-cdb#isMobileDevice;criteo/bidder-cdb#isDntEnabled;criteo/bidder-cdb#isJsEnabled;criteo/bidder-cdb#country;criteo/bidder-cdb#latitude;criteo/bidder-cdb#longitude;criteo/bidder-cdb#userGender;criteo/grid-bidder-prebidjs#userAgent;criteo/grid-bidder-prebidjs#referer;criteo/grid-bidder-prebidjs#viewedPage;criteo/grid-bidder-prebidjs#viewedPageCategory;criteo/grid-bidder-prebidjs#viewedPageKeywords;criteo/grid-bidder-prebidjs#propertyId;criteo/grid-bidder-prebidjs#websiteName;criteo/grid-bidder-prebidjs#websiteUrl;criteo/grid-bidder-prebidjs#language;criteo/grid-bidder-prebidjs#viewedPageLanguage;criteo/grid-bidder-prebidjs#screenHeight;criteo/grid-bidder-prebidjs#screenWidth;criteo/grid-bidder-prebidjs#consentState;criteo/grid-bidder-prebidjs#userId;criteo/grid-bidder-prebidjs#isMobileDevice;criteo/grid-bidder-prebidjs#isDntEnabled;criteo/grid-bidder-prebidjs#isJsEnabled;criteo/grid-bidder-prebidjs#country;criteo/grid-bidder-prebidjs#latitude;criteo/grid-bidder-prebidjs#longitude;criteo/grid-bidder-prebidjs#userGender;criteo/bidder-cdb#appName;criteo/bidder-cdb#appId;criteo/bidder-cdb#appVersion;criteo/bidder-cdb#manufacturer;criteo/bidder-cdb#model;criteo/bidder-cdb#osName;criteo/bidder-cdb#osVersion;criteo/bidder-cdb#carrier;criteo/bidder-cdb#advertisingId;criteo/bidder-cdb#networkConnectionType;criteo/bidder-cdb#userInterests;criteo/bidder-cdb#publicIp;criteo/bidder-cdb#timezone;criteo/grid-bidder-prebidjs#appName;criteo/grid-bidder-prebidjs#appId;criteo/grid-bidder-prebidjs#appVersion;criteo/grid-bidder-prebidjs#manufacturer;criteo/grid-bidder-prebidjs#model;criteo/grid-bidder-prebidjs#osName;criteo/grid-bidder-prebidjs#osVersion;criteo/grid-bidder-prebidjs#carrier;criteo/grid-bidder-prebidjs#advertisingId;criteo/grid-bidder-prebidjs#networkConnectionType;criteo/grid-bidder-prebidjs#userInterests;criteo/grid-bidder-prebidjs#publicIp;criteo/grid-bidder-prebidjs#timezone;openx/openrtbb-prebidjs#userAgent;openx/openrtbb-prebidjs#referer;openx/openrtbb-prebidjs#viewedPage;openx/openrtbb-prebidjs#viewedPageCategory;openx/openrtbb-prebidjs#viewedPageKeywords;openx/openrtbb-prebidjs#propertyId;openx/openrtbb-prebidjs#websiteName;openx/openrtbb-prebidjs#websiteUrl;openx/openrtbb-prebidjs#language;openx/openrtbb-prebidjs#viewedPageLanguage;openx/openrtbb-prebidjs#screenHeight;openx/openrtbb-prebidjs#screenWidth;openx/openrtbb-prebidjs#consentState;openx/openrtbb-prebidjs#userId;openx/openrtbb-prebidjs#isMobileDevice;openx/openrtbb-prebidjs#isDntEnabled;openx/openrtbb-prebidjs#isJsEnabled;openx/openrtbb-prebidjs#country;openx/openrtbb-prebidjs#latitude;openx/openrtbb-prebidjs#longitude;openx/openrtbb-prebidjs#userGender;openx/openrtbb-prebidjs#appName;openx/openrtbb-prebidjs#appId;openx/openrtbb-prebidjs#appVersion;openx/openrtbb-prebidjs#manufacturer;openx/openrtbb-prebidjs#model;openx/openrtbb-prebidjs#osName;openx/openrtbb-prebidjs#osVersion;openx/openrtbb-prebidjs#carrier;openx/openrtbb-prebidjs#advertisingId;openx/openrtbb-prebidjs#networkConnectionType;openx/openrtbb-prebidjs#userInterests;openx/openrtbb-prebidjs#publicIp;openx/openrtbb-prebidjs#timezone;indexexchange/htlb-openrtb-pbjs#userAgent;indexexchange/htlb-openrtb-pbjs#referer;indexexchange/htlb-openrtb-pbjs#viewedPage;indexexchange/htlb-openrtb-pbjs#viewedPageCategory;indexexchange/htlb-openrtb-pbjs#viewedPageKeywords;indexexchange/htlb-openrtb-pbjs#propertyId;indexexchange/htlb-openrtb-pbjs#websiteName;indexexchange/htlb-openrtb-pbjs#websiteUrl;indexexchange/htlb-openrtb-pbjs#language;indexexchange/htlb-openrtb-pbjs#viewedPageLanguage;indexexchange/htlb-openrtb-pbjs#screenHeight;indexexchange/htlb-openrtb-pbjs#screenWidth;indexexchange/htlb-openrtb-pbjs#consentState;indexexchange/htlb-openrtb-pbjs#userId;indexexchange/htlb-openrtb-pbjs#isMobileDevice;indexexchange/htlb-openrtb-pbjs#isDntEnabled;indexexchange/htlb-openrtb-pbjs#isJsEnabled;indexexchange/htlb-openrtb-pbjs#country;indexexchange/htlb-openrtb-pbjs#latitude;indexexchange/htlb-openrtb-pbjs#longitude;indexexchange/htlb-openrtb-pbjs#userGender;indexexchange/htlb-openrtb-pbjs#appName;indexexchange/htlb-openrtb-pbjs#appId;indexexchange/htlb-openrtb-pbjs#appVersion;indexexchange/htlb-openrtb-pbjs#manufacturer;indexexchange/htlb-openrtb-pbjs#model;indexexchange/htlb-openrtb-pbjs#osName;indexexchange/htlb-openrtb-pbjs#osVersion;indexexchange/htlb-openrtb-pbjs#carrier;indexexchange/htlb-openrtb-pbjs#advertisingId;indexexchange/htlb-openrtb-pbjs#networkConnectionType;indexexchange/htlb-openrtb-pbjs#userInterests;indexexchange/htlb-openrtb-pbjs#publicIp;indexexchange/htlb-openrtb-pbjs#timezone;microsoft/adnxs-ib-ut-v3-prebid#userId;microsoft/adnxs-ib-openrtb2-prebid#userAgent;microsoft/adnxs-ib-openrtb2-prebid#referer;microsoft/adnxs-ib-openrtb2-prebid#viewedPage;microsoft/adnxs-ib-openrtb2-prebid#viewedPageCategory;microsoft/adnxs-ib-openrtb2-prebid#viewedPageKeywords;microsoft/adnxs-ib-openrtb2-prebid#propertyId;microsoft/adnxs-ib-openrtb2-prebid#websiteName;microsoft/adnxs-ib-openrtb2-prebid#websiteUrl;microsoft/adnxs-ib-openrtb2-prebid#language;microsoft/adnxs-ib-openrtb2-prebid#viewedPageLanguage;microsoft/adnxs-ib-openrtb2-prebid#screenHeight;microsoft/adnxs-ib-openrtb2-prebid#screenWidth;microsoft/adnxs-ib-openrtb2-prebid#consentState;microsoft/adnxs-ib-openrtb2-prebid#userId;microsoft/adnxs-ib-openrtb2-prebid#isMobileDevice;microsoft/adnxs-ib-openrtb2-prebid#isDntEnabled;microsoft/adnxs-ib-openrtb2-prebid#isJsEnabled;microsoft/adnxs-ib-openrtb2-prebid#country;microsoft/adnxs-ib-openrtb2-prebid#latitude;microsoft/adnxs-ib-openrtb2-prebid#longitude;microsoft/adnxs-ib-openrtb2-prebid#userGender;microsoft/adnxs-ib-openrtb2-prebid#appName;microsoft/adnxs-ib-openrtb2-prebid#appId;microsoft/adnxs-ib-openrtb2-prebid#appVersion;microsoft/adnxs-ib-openrtb2-prebid#manufacturer;microsoft/adnxs-ib-openrtb2-prebid#model;microsoft/adnxs-ib-openrtb2-prebid#osName;microsoft/adnxs-ib-openrtb2-prebid#osVersion;microsoft/adnxs-ib-openrtb2-prebid#carrier;microsoft/adnxs-ib-openrtb2-prebid#advertisingId;microsoft/adnxs-ib-openrtb2-prebid#networkConnectionType;microsoft/adnxs-ib-openrtb2-prebid#userInterests;microsoft/adnxs-ib-openrtb2-prebid#publicIp;microsoft/adnxs-ib-openrtb2-prebid#timezone;adagio/4dex-mp-prebid#userAgent;adagio/4dex-mp-prebid#referer;adagio/4dex-mp-prebid#viewedPage;adagio/4dex-mp-prebid#viewedPageCategory;adagio/4dex-mp-prebid#viewedPageKeywords;adagio/4dex-mp-prebid#propertyId;adagio/4dex-mp-prebid#websiteName;adagio/4dex-mp-prebid#websiteUrl;adagio/4dex-mp-prebid#language;adagio/4dex-mp-prebid#viewedPageLanguage;adagio/4dex-mp-prebid#screenHeight;adagio/4dex-mp-prebid#screenWidth;adagio/4dex-mp-prebid#consentState;adagio/4dex-mp-prebid#userId;adagio/4dex-mp-prebid#isMobileDevice;adagio/4dex-mp-prebid#isDntEnabled;adagio/4dex-mp-prebid#isJsEnabled;adagio/4dex-mp-prebid#country;adagio/4dex-mp-prebid#latitude;adagio/4dex-mp-prebid#longitude;adagio/4dex-mp-prebid#userGender;adagio/4dex-mp-prebid#appName;adagio/4dex-mp-prebid#appId;adagio/4dex-mp-prebid#appVersion;adagio/4dex-mp-prebid#manufacturer;adagio/4dex-mp-prebid#model;adagio/4dex-mp-prebid#osName;adagio/4dex-mp-prebid#osVersion;adagio/4dex-mp-prebid#carrier;adagio/4dex-mp-prebid#advertisingId;adagio/4dex-mp-prebid#networkConnectionType;adagio/4dex-mp-prebid#userInterests;adagio/4dex-mp-prebid#publicIp;adagio/4dex-mp-prebid#timezone;magnite/rubicon-pbs-openrtb2-auction#userAgent;magnite/rubicon-pbs-openrtb2-auction#referer;magnite/rubicon-pbs-openrtb2-auction#viewedPage;magnite/rubicon-pbs-openrtb2-auction#viewedPageCategory;magnite/rubicon-pbs-openrtb2-auction#viewedPageKeywords;magnite/rubicon-pbs-openrtb2-auction#propertyId;magnite/rubicon-pbs-openrtb2-auction#websiteName;magnite/rubicon-pbs-openrtb2-auction#websiteUrl;magnite/rubicon-pbs-openrtb2-auction#language;magnite/rubicon-pbs-openrtb2-auction#viewedPageLanguage;magnite/rubicon-pbs-openrtb2-auction#screenHeight;magnite/rubicon-pbs-openrtb2-auction#screenWidth;magnite/rubicon-pbs-openrtb2-auction#consentState;magnite/rubicon-pbs-openrtb2-auction#userId;magnite/rubicon-pbs-openrtb2-auction#isMobileDevice;magnite/rubicon-pbs-openrtb2-auction#isDntEnabled;magnite/rubicon-pbs-openrtb2-auction#isJsEnabled;magnite/rubicon-pbs-openrtb2-auction#country;magnite/rubicon-pbs-openrtb2-auction#latitude;magnite/rubicon-pbs-openrtb2-auction#longitude;magnite/rubicon-pbs-openrtb2-auction#userGender;magnite/rubicon-pbs-openrtb2-auction#appName;magnite/rubicon-pbs-openrtb2-auction#appId;magnite/rubicon-pbs-openrtb2-auction#appVersion;magnite/rubicon-pbs-openrtb2-auction#manufacturer;magnite/rubicon-pbs-openrtb2-auction#model;magnite/rubicon-pbs-openrtb2-auction#osName;magnite/rubicon-pbs-openrtb2-auction#osVersion;magnite/rubicon-pbs-openrtb2-auction#carrier;magnite/rubicon-pbs-openrtb2-auction#advertisingId;magnite/rubicon-pbs-openrtb2-auction#networkConnectionType;magnite/rubicon-pbs-openrtb2-auction#userInterests;magnite/rubicon-pbs-openrtb2-auction#publicIp;magnite/rubicon-pbs-openrtb2-auction#timezone;outbrain/zemanta-prebid-bid#userAgent;outbrain/zemanta-prebid-bid#referer;outbrain/zemanta-prebid-bid#viewedPage;outbrain/zemanta-prebid-bid#viewedPageCategory;outbrain/zemanta-prebid-bid#viewedPageKeywords;outbrain/zemanta-prebid-bid#propertyId;outbrain/zemanta-prebid-bid#websiteName;outbrain/zemanta-prebid-bid#websiteUrl;outbrain/zemanta-prebid-bid#language;outbrain/zemanta-prebid-bid#viewedPageLanguage;outbrain/zemanta-prebid-bid#screenHeight;outbrain/zemanta-prebid-bid#screenWidth;outbrain/zemanta-prebid-bid#consentState;outbrain/zemanta-prebid-bid#userId;outbrain/zemanta-prebid-bid#isMobileDevice;outbrain/zemanta-prebid-bid#isDntEnabled;outbrain/zemanta-prebid-bid#isJsEnabled;outbrain/zemanta-prebid-bid#country;outbrain/zemanta-prebid-bid#latitude;outbrain/zemanta-prebid-bid#longitude;outbrain/zemanta-prebid-bid#userGender;outbrain/zemanta-prebid-bid#appName;outbrain/zemanta-prebid-bid#appId;outbrain/zemanta-prebid-bid#appVersion;outbrain/zemanta-prebid-bid#manufacturer;outbrain/zemanta-prebid-bid#model;outbrain/zemanta-prebid-bid#osName;outbrain/zemanta-prebid-bid#osVersion;outbrain/zemanta-prebid-bid#carrier;outbrain/zemanta-prebid-bid#advertisingId;outbrain/zemanta-prebid-bid#networkConnectionType;outbrain/zemanta-prebid-bid#userInterests;outbrain/zemanta-prebid-bid#publicIp;outbrain/zemanta-prebid-bid#timezone;adform/adx-openrtb#userAgent;adform/adx-openrtb#referer;adform/adx-openrtb#viewedPage;adform/adx-openrtb#viewedPageCategory;adform/adx-openrtb#viewedPageKeywords;adform/adx-openrtb#propertyId;adform/adx-openrtb#websiteName;adform/adx-openrtb#websiteUrl;adform/adx-openrtb#language;adform/adx-openrtb#viewedPageLanguage;adform/adx-openrtb#screenHeight;adform/adx-openrtb#screenWidth;adform/adx-openrtb#consentState;adform/adx-openrtb#userId;adform/adx-openrtb#isMobileDevice;adform/adx-openrtb#isDntEnabled;adform/adx-openrtb#isJsEnabled;adform/adx-openrtb#country;adform/adx-openrtb#latitude;adform/adx-openrtb#longitude;adform/adx-openrtb#userGender;adform/adx-openrtb#appName;adform/adx-openrtb#appId;adform/adx-openrtb#appVersion;adform/adx-openrtb#manufacturer;adform/adx-openrtb#model;adform/adx-openrtb#osName;adform/adx-openrtb#osVersion;adform/adx-openrtb#carrier;adform/adx-openrtb#advertisingId;adform/adx-openrtb#networkConnectionType;adform/adx-openrtb#userInterests;adform/adx-openrtb#publicIp;adform/adx-openrtb#timezone;taboola/openrtb-taboolahb-auction#userAgent;taboola/openrtb-taboolahb-auction#referer;taboola/openrtb-taboolahb-auction#viewedPage;taboola/openrtb-taboolahb-auction#viewedPageCategory;taboola/openrtb-taboolahb-auction#viewedPageKeywords;taboola/openrtb-taboolahb-auction#propertyId;taboola/openrtb-taboolahb-auction#websiteName;taboola/openrtb-taboolahb-auction#websiteUrl;taboola/openrtb-taboolahb-auction#language;taboola/openrtb-taboolahb-auction#viewedPageLanguage;taboola/openrtb-taboolahb-auction#screenHeight;taboola/openrtb-taboolahb-auction#screenWidth;taboola/openrtb-taboolahb-auction#consentState;taboola/openrtb-taboolahb-auction#userId;taboola/openrtb-taboolahb-auction#isMobileDevice;taboola/openrtb-taboolahb-auction#isDntEnabled;taboola/openrtb-taboolahb-auction#isJsEnabled;taboola/openrtb-taboolahb-auction#country;taboola/openrtb-taboolahb-auction#latitude;taboola/openrtb-taboolahb-auction#longitude;taboola/openrtb-taboolahb-auction#userGender;taboola/openrtb-taboolahb-auction#appName;taboola/openrtb-taboolahb-auction#appId;taboola/openrtb-taboolahb-auction#appVersion;taboola/openrtb-taboolahb-auction#manufacturer;taboola/openrtb-taboolahb-auction#model;taboola/openrtb-taboolahb-auction#osName;taboola/openrtb-taboolahb-auction#osVersion;taboola/openrtb-taboolahb-auction#carrier;taboola/openrtb-taboolahb-auction#advertisingId;taboola/openrtb-taboolahb-auction#networkConnectionType;taboola/openrtb-taboolahb-auction#userInterests;taboola/openrtb-taboolahb-auction#publicIp;taboola/openrtb-taboolahb-auction#timezone;pubmatic/hbopenbid-translator#userAgent;pubmatic/hbopenbid-translator#referer;pubmatic/hbopenbid-translator#viewedPage;pubmatic/hbopenbid-translator#viewedPageCategory;pubmatic/hbopenbid-translator#viewedPageKeywords;pubmatic/hbopenbid-translator#propertyId;pubmatic/hbopenbid-translator#websiteName;pubmatic/hbopenbid-translator#websiteUrl;pubmatic/hbopenbid-translator#language;pubmatic/hbopenbid-translator#viewedPageLanguage;pubmatic/hbopenbid-translator#screenHeight;pubmatic/hbopenbid-translator#screenWidth;pubmatic/hbopenbid-translator#consentState;pubmatic/hbopenbid-translator#userId;pubmatic/hbopenbid-translator#isMobileDevice;pubmatic/hbopenbid-translator#isDntEnabled;pubmatic/hbopenbid-translator#isJsEnabled;pubmatic/hbopenbid-translator#country;pubmatic/hbopenbid-translator#latitude;pubmatic/hbopenbid-translator#longitude;pubmatic/hbopenbid-translator#userGender;pubmatic/hbopenbid-translator#appName;pubmatic/hbopenbid-translator#appId;pubmatic/hbopenbid-translator#appVersion;pubmatic/hbopenbid-translator#manufacturer;pubmatic/hbopenbid-translator#model;pubmatic/hbopenbid-translator#osName;pubmatic/hbopenbid-translator#osVersion;pubmatic/hbopenbid-translator#carrier;pubmatic/hbopenbid-translator#advertisingId;pubmatic/hbopenbid-translator#networkConnectionType;pubmatic/hbopenbid-translator#userInterests;pubmatic/hbopenbid-translator#publicIp;pubmatic/hbopenbid-translator#timezone;pubmatic/ow-openrtb-2-5#userAgent;pubmatic/ow-openrtb-2-5#referer;pubmatic/ow-openrtb-2-5#viewedPage;pubmatic/ow-openrtb-2-5#viewedPageCategory;pubmatic/ow-openrtb-2-5#viewedPageKeywords;pubmatic/ow-openrtb-2-5#propertyId;pubmatic/ow-openrtb-2-5#websiteName;pubmatic/ow-openrtb-2-5#websiteUrl;pubmatic/ow-openrtb-2-5#language;pubmatic/ow-openrtb-2-5#viewedPageLanguage;pubmatic/ow-openrtb-2-5#screenHeight;pubmatic/ow-openrtb-2-5#screenWidth;pubmatic/ow-openrtb-2-5#consentState;pubmatic/ow-openrtb-2-5#userId;pubmatic/ow-openrtb-2-5#isMobileDevice;pubmatic/ow-openrtb-2-5#isDntEnabled;pubmatic/ow-openrtb-2-5#isJsEnabled;pubmatic/ow-openrtb-2-5#country;pubmatic/ow-openrtb-2-5#latitude;pubmatic/ow-openrtb-2-5#longitude;pubmatic/ow-openrtb-2-5#userGender;pubmatic/ow-openrtb-2-5#appName;pubmatic/ow-openrtb-2-5#appId;pubmatic/ow-openrtb-2-5#appVersion;pubmatic/ow-openrtb-2-5#manufacturer;pubmatic/ow-openrtb-2-5#model;pubmatic/ow-openrtb-2-5#osName;pubmatic/ow-openrtb-2-5#osVersion;pubmatic/ow-openrtb-2-5#carrier;pubmatic/ow-openrtb-2-5#advertisingId;pubmatic/ow-openrtb-2-5#networkConnectionType;pubmatic/ow-openrtb-2-5#userInterests;pubmatic/ow-openrtb-2-5#publicIp;pubmatic/ow-openrtb-2-5#timezone;media-net/rtb-prebid#userAgent;media-net/rtb-prebid#referer;media-net/rtb-prebid#viewedPage;media-net/rtb-prebid#viewedPageCategory;media-net/rtb-prebid#viewedPageKeywords;media-net/rtb-prebid#propertyId;media-net/rtb-prebid#websiteName;media-net/rtb-prebid#websiteUrl;media-net/rtb-prebid#language;media-net/rtb-prebid#viewedPageLanguage;media-net/rtb-prebid#screenHeight;media-net/rtb-prebid#screenWidth;media-net/rtb-prebid#consentState;media-net/rtb-prebid#userId;media-net/rtb-prebid#isMobileDevice;media-net/rtb-prebid#isDntEnabled;media-net/rtb-prebid#isJsEnabled;media-net/rtb-prebid#country;media-net/rtb-prebid#latitude;media-net/rtb-prebid#longitude;media-net/rtb-prebid#userGender;media-net/rtb-prebid#appName;media-net/rtb-prebid#appId;media-net/rtb-prebid#appVersion;media-net/rtb-prebid#manufacturer;media-net/rtb-prebid#model;media-net/rtb-prebid#osName;media-net/rtb-prebid#osVersion;media-net/rtb-prebid#carrier;media-net/rtb-prebid#advertisingId;media-net/rtb-prebid#networkConnectionType;media-net/rtb-prebid#userInterests;media-net/rtb-prebid#publicIp;media-net/rtb-prebid#timezone"
"https://www.criteo.com/privacy/how-we-use-your-data/","https://web.archive.org/web/20241105120227/https://www.criteo.com/privacy/how-we-use-your-data/","2024-11-05T13:07:52.000Z","criteo/gum-syncframe#browserId;criteo/gum-syncframe#userAgent;criteo/bidder-cdb#browserId;criteo/bidder-cdb#userAgent;criteo/bidder-csm-events#browserId;criteo/bidder-csm-events#userAgent;criteo/mug-sid#browserId;criteo/mug-sid#userAgent;criteo/gum-sid-json#browserId;criteo/gum-sid-json#userAgent;criteo/dis-usersync#browserId;criteo/dis-usersync#userAgent;criteo/bidder-inapp-v2#userAgent;criteo/gum-sync#browserId;criteo/gum-sync#userAgent;criteo/sslwidget-event#browserId;criteo/sslwidget-event#userAgent;criteo/ld-js#browserId;criteo/ld-js#userAgent;criteo/grid-bidder-prebidjs#browserId;criteo/grid-bidder-prebidjs#userAgent"
"https://docs.prebid.org/prebid-server/endpoints/openrtb2/pbs-endpoint-auction.html","https://web.archive.org/web/20241105120659/https://docs.prebid.org/prebid-server/endpoints/openrtb2/pbs-endpoint-auction.html","2024-11-05T13:07:52.000Z","criteo/bidder-cdb#consentState;criteo/grid-bidder-prebidjs#consentState;openx/openrtbb-prebidjs#consentState;indexexchange/htlb-openrtb-pbjs#consentState;microsoft/adnxs-ib-openrtb2-prebid#consentState;magnite/rubicon-pbs-openrtb2-auction#consentState;outbrain/zemanta-prebid-bid#consentState;adform/adx-openrtb#consentState;taboola/openrtb-taboolahb-auction#consentState;pubmatic/hbopenbid-translator#consentState;pubmatic/ow-openrtb-2-5#consentState;media-net/rtb-prebid#consentState"
"https://docs.prebid.org/dev-docs/modules/consentManagementTcf.html","https://web.archive.org/web/20241105120649/https://docs.prebid.org/dev-docs/modules/consentManagementTcf.html","2024-11-05T13:07:52.000Z","criteo/bidder-cdb#consentState;criteo/grid-bidder-prebidjs#consentState;openx/openrtbb-prebidjs#consentState;indexexchange/htlb-openrtb-pbjs#consentState;microsoft/adnxs-ib-openrtb2-prebid#consentState;magnite/rubicon-pbs-openrtb2-auction#consentState;outbrain/zemanta-prebid-bid#consentState;adform/adx-openrtb#consentState;taboola/openrtb-taboolahb-auction#consentState;pubmatic/hbopenbid-translator#consentState;pubmatic/ow-openrtb-2-5#consentState;media-net/rtb-prebid#consentState"
"https://developers.facebook.com/docs/marketing-api/conversions-api/parameters/fbp-and-fbc","https://web.archive.org/web/20241105120656/https://developers.facebook.com/docs/marketing-api/conversions-api/parameters/fbp-and-fbc","2024-11-05T13:07:52.000Z","criteo/sslwidget-event#browserId"
"https://docs.prebid.org/features/firstPartyData.html","https://web.archive.org/web/20241105120910/https://docs.prebid.org/features/firstPartyData.html","2024-11-05T13:07:52.000Z","criteo/bidder-cdb#userAgent;criteo/bidder-cdb#browserWindowHeight;criteo/bidder-cdb#browserWindowWidth;criteo/bidder-cdb#isAutomated;criteo/grid-bidder-prebidjs#userAgent;criteo/grid-bidder-prebidjs#browserWindowHeight;criteo/grid-bidder-prebidjs#browserWindowWidth;criteo/grid-bidder-prebidjs#isAutomated;openx/openrtbb-prebidjs#userAgent;openx/openrtbb-prebidjs#browserWindowHeight;openx/openrtbb-prebidjs#browserWindowWidth;openx/openrtbb-prebidjs#isAutomated;indexexchange/htlb-openrtb-pbjs#userAgent;indexexchange/htlb-openrtb-pbjs#browserWindowHeight;indexexchange/htlb-openrtb-pbjs#browserWindowWidth;indexexchange/htlb-openrtb-pbjs#isAutomated;microsoft/adnxs-ib-openrtb2-prebid#userAgent;microsoft/adnxs-ib-openrtb2-prebid#browserWindowHeight;microsoft/adnxs-ib-openrtb2-prebid#browserWindowWidth;microsoft/adnxs-ib-openrtb2-prebid#isAutomated;magnite/rubicon-pbs-openrtb2-auction#userAgent;magnite/rubicon-pbs-openrtb2-auction#browserWindowHeight;magnite/rubicon-pbs-openrtb2-auction#browserWindowWidth;magnite/rubicon-pbs-openrtb2-auction#isAutomated;outbrain/zemanta-prebid-bid#userAgent;outbrain/zemanta-prebid-bid#browserWindowHeight;outbrain/zemanta-prebid-bid#browserWindowWidth;outbrain/zemanta-prebid-bid#isAutomated;adform/adx-openrtb#userAgent;adform/adx-openrtb#browserWindowHeight;adform/adx-openrtb#browserWindowWidth;adform/adx-openrtb#isAutomated;taboola/openrtb-taboolahb-auction#userAgent;taboola/openrtb-taboolahb-auction#browserWindowHeight;taboola/openrtb-taboolahb-auction#browserWindowWidth;taboola/openrtb-taboolahb-auction#isAutomated;pubmatic/hbopenbid-translator#userAgent;pubmatic/hbopenbid-translator#browserWindowHeight;pubmatic/hbopenbid-translator#browserWindowWidth;pubmatic/hbopenbid-translator#isAutomated;pubmatic/ow-openrtb-2-5#userAgent;pubmatic/ow-openrtb-2-5#browserWindowHeight;pubmatic/ow-openrtb-2-5#browserWindowWidth;pubmatic/ow-openrtb-2-5#isAutomated;media-net/rtb-prebid#userAgent;media-net/rtb-prebid#browserWindowHeight;media-net/rtb-prebid#browserWindowWidth;media-net/rtb-prebid#isAutomated"
"https://business-api.tiktok.com/portal/docs?id=1739584860883969","https://archive.ph/g5bMl","2024-11-05T13:07:52.000Z","criteo/sslwidget-event#browserId"
"https://archive.ph/2018.04.03-064004/http://demo.criteo.com/support/publisher/cdb/","http://archive.today/8qg3E","2018-04-03T06:40:04.000Z","criteo/bidder-cdb#trackerSdkVersion"
"https://github.com/id5io/id5-api.js/blob/1cf1ed3d0baeaedc5511aacb2ad5cf3295da4362/README.md","https://web.archive.org/web/20241105121318/https://github.com/id5io/id5-api.js/blob/1cf1ed3d0baeaedc5511aacb2ad5cf3295da4362/README.md","2024-11-05T13:07:52.000Z","criteo/sslwidget-event#userId;magnite/rubicon-fastlane-json#userId"
"https://docs.openx.com/publishers/adtagguide-parameters/","https://web.archive.org/web/20220628173657/https://docs.openx.com/publishers/adtagguide-parameters/","2022-06-28T17:36:56.000Z","openx/w-1-0-cm#consentState;openx/w-1-0-sd#consentState;openx/w-1-0-pd#consentState;openx/rtb-sync-prebid#consentState"
